image_id,split,contrast,area,label
000081 (6).png,train,0.5253676470588234,40115.0,cancer
000030 (7).png,train,0.32981004901960786,45653.5,cancer
000046 (5).png,train,0.309375,46950.0,cancer
000056 (5).png,train,0.8620710784313725,46908.0,cancer
000009 (2).png,train,0.31081495098039225,51073.5,cancer
000068 (4).png,train,1.1861825980392158,54163.0,cancer
000100 (4).png,train,0.7892003676470587,46908.0,cancer
000055 (3).png,train,0.6980392156862746,45791.5,cancer
000024 (5).png,train,0.3338694852941177,50220.5,cancer
000044 (2).png,train,0.5733149509803922,48948.0,cancer
000079 (5).png,train,0.4822303921568627,51720.0,cancer
000008 (3).png,train,1.060952818627451,48472.5,cancer
000053 (6).png,train,0.6986213235294116,45118.0,cancer
000105 (7).png,train,0.3228707107843138,49710.5,cancer
000057 (4).png,train,0.638296568627451,48150.5,cancer
000057 (5).png,train,0.32472426470588234,47791.0,cancer
000035 (5).png,train,0.6321537990196079,50085.0,cancer
000054 (3).png,train,0.7579503676470588,56180.0,cancer
000055 (2).png,train,0.30600490196078434,52296.0,cancer
000078 (5).png,train,0.31075367647058827,52481.5,cancer
000046 (4).png,train,0.9966758578431373,47399.5,cancer
000037 (2).png,train,0.8121936274509804,52450.5,cancer
000027 (2).png,train,0.6763633578431372,48107.5,cancer
000091 (7).png,train,0.6549785539215687,48746.5,cancer
000002 (4).png,train,1.0653799019607841,51473.0,cancer
000074 (6).png,train,0.5274356617647059,46534.5,cancer
000038 (7).png,train,0.2967830882352941,46085.0,cancer
000028 (7).png,train,0.32239583333333344,49901.0,cancer
000090 (6).png,train,0.9189031862745097,56740.0,cancer
000003.png,train,0.7031403186274511,49855.5,cancer
000065 (7).png,train,0.3165441176470588,50608.0,cancer
000095 (6).png,train,0.845358455882353,48899.0,cancer
000098 (8).png,train,0.6903186274509803,52363.5,cancer
000021 (8).png,train,0.9786458333333334,50726.5,cancer
ad2.png,train,2.0079810049019606,59772.0,cancer
000005 (3).png,train,0.8353553921568628,49493.0,cancer
000074 (5).png,train,0.7633884803921568,52276.5,cancer
000029 (5).png,train,1.0048560049019608,51816.5,cancer
ad3.png,train,1.272824754901961,49162.5,cancer
000084 (7).png,train,0.7670343137254901,45171.5,cancer
000083 (3).png,train,0.9376531862745097,50372.5,cancer
000119 (6).png,train,0.2784773284313726,50690.5,cancer
000016 (9).png,train,1.2369178921568629,54479.0,cancer
000040 (10).png,train,0.8154871323529411,54089.0,cancer
ad1.png,train,1.1165594362745097,55790.5,cancer
000021 (4).png,train,1.0488204656862745,47333.0,cancer
000022 (2).png,train,0.8739430147058822,50008.5,cancer
000100 (10).png,train,0.9460784313725491,51074.0,cancer
000101 (7).png,train,0.6060049019607844,47245.0,cancer
000008 (10).png,train,0.6575674019607842,43624.5,cancer
000025 (6).png,train,0.6389859068627451,50101.0,cancer
000035 (6).png,train,0.7664675245098039,49811.0,cancer
000065 (8).png,train,0.7693933823529412,45790.5,cancer
000024.png,train,0.7061580882352941,47561.5,cancer
000024 (7).png,train,0.8454503676470588,46027.5,cancer
000029 (9).png,train,1.1826133578431377,51080.0,cancer
000078 (6).png,train,1.1871783088235295,50834.0,cancer
000056 (7).png,train,0.7963694852941177,47204.5,cancer
000017 (8).png,train,0.533639705882353,48662.0,cancer
000020 (5).png,train,0.6014093137254902,46502.5,cancer
000051 (3).png,train,1.1754442401960785,50293.0,cancer
000104 (4).png,train,1.1220741421568627,49278.5,cancer
000030 (4).png,train,0.792938112745098,48394.5,cancer
000041 (2).png,train,0.7944393382352941,52643.5,cancer
ad4.png,train,1.6755667892156862,53685.0,cancer
000034 (6).png,train,0.6408700980392157,49715.0,cancer
000065 (9).png,train,0.7448682598039216,47944.0,cancer
000024 (6).png,train,0.9029105392156864,46736.5,cancer
000015 (10).png,train,0.9012561274509804,50740.5,cancer
000069 (6).png,train,1.1692095588235294,49634.5,cancer
000079 (6).png,train,0.8754748774509804,50659.0,cancer
000040 (3).png,train,0.9539828431372549,51691.5,cancer
000050 (3).png,train,0.925658700980392,50191.5,cancer
000021 (5).png,train,0.5133272058823528,51235.0,cancer
ad5.png,train,2.1807291666666666,59032.5,cancer
000105 (4).png,train,0.6282015931372549,44973.0,cancer
000098 (5).png,train,0.7709558823529413,54071.5,cancer
000089 (8).png,train,0.968795955882353,50570.5,cancer
ad7.png,train,1.0474111519607843,57046.5,cancer
000075 (5).png,train,0.9347732843137255,49172.0,cancer
000029 (4).png,train,0.9109834558823532,48117.5,cancer
000020 (10).png,train,0.7657935049019609,47500.5,cancer
000022.png,train,0.7904718137254904,49081.0,cancer
ad6.png,train,1.5484528186274513,54678.0,cancer
000068 (10).png,train,1.1879442401960785,53408.5,cancer
000118 (6).png,train,1.0267463235294119,49437.0,cancer
000085 (7).png,train,0.8047947303921569,46643.5,cancer
ad16.png,train,1.4414675245098039,47784.0,cancer
000077 (9).png,train,0.7747549019607843,51293.0,cancer
000036 (6).png,train,0.7083026960784315,52039.5,cancer
000102 (7).png,train,0.7027879901960784,49288.0,cancer
000105 (3).png,train,0.9033394607843137,52224.5,cancer
000015 (9).png,train,0.6502144607843138,46142.5,cancer
000080 (10).png,train,0.8074142156862747,49799.0,cancer
000054 (6).png,train,0.2921875,47449.0,cancer
000005 (9).png,train,0.6880208333333332,50361.5,cancer
000023 (5).png,train,0.7857843137254901,43867.5,cancer
ad17.png,train,1.0642463235294117,52867.0,cancer
ad15.png,train,1.8176930147058825,56299.5,cancer
000050 (8).png,train,0.7200827205882353,49480.5,cancer
000081 (2).png,train,0.8199908088235295,51639.0,cancer
000091.png,train,0.9838848039215686,47682.0,cancer
000022 (8).png,train,0.7942861519607842,45439.0,cancer
000032 (8).png,train,0.5979626225490196,49541.0,cancer
000063 (7).png,train,0.6520220588235294,43544.0,cancer
000033 (9).png,train,0.9387101715686275,53630.5,cancer
000023 (9).png,train,0.6707107843137255,50092.0,cancer
000058 (5).png,train,0.39813112745098045,48736.5,cancer
000026 (10).png,train,0.9726256127450981,49549.5,cancer
000084.png,train,0.8214307598039214,46759.0,cancer
ad14.png,train,1.287392769607843,35154.0,cancer
000000 (6).png,train,0.7645067401960786,52163.5,cancer
ad10.png,train,1.3851409313725496,49171.5,cancer
000041 (8).png,train,0.7708946078431371,50137.0,cancer
000093 (4).png,train,0.9804993872549019,53855.0,cancer
000097 (10).png,train,0.8024662990196079,47135.0,cancer
000065 (3).png,train,1.075015318627451,49720.0,cancer
000057.png,train,0.8775122549019609,57305.5,cancer
000058 (4).png,train,1.0838235294117649,50975.5,cancer
000090 (2).png,train,0.7117340686274511,46201.5,cancer
000107 (9).png,train,0.798330269607843,50210.5,cancer
000049 (5).png,train,0.784329044117647,48848.0,cancer
000096 (7).png,train,0.6483915441176471,49451.5,cancer
000015 (4).png,train,0.7076593137254903,50387.0,cancer
000022 (9).png,train,1.0329503676470588,46967.0,cancer
000095.png,train,1.068780637254902,51734.0,cancer
000091 (3).png,train,1.0104166666666667,50325.0,cancer
000106 (8).png,train,0.9622855392156865,50086.0,cancer
000122.png,train,1.1410539215686273,51647.0,cancer
000072 (10).png,train,0.8754136029411762,52050.0,cancer
ad11.png,train,1.5092677696078431,51506.0,cancer
ad13.png,train,1.4709252450980392,54720.5,cancer
000041 (4).png,train,0.9649969362745099,53163.5,cancer
000051 (4).png,train,0.7346354166666667,51156.5,cancer
000066 (9).png,train,0.7298560049019607,54810.0,cancer
000027 (6).png,train,0.824280024509804,51310.0,cancer
000048 (8).png,train,1.0425398284313725,52774.5,cancer
000009 (7).png,train,0.70859375,46936.5,cancer
000054.png,train,1.1784620098039218,53261.0,cancer
000106 (10).png,train,1.1130974264705884,50184.5,cancer
000054 (7).png,train,1.1054074754901961,49246.5,cancer
000121 (9).png,train,0.6844056372549019,49502.5,cancer
000049 (9).png,train,1.0326133578431373,51603.5,cancer
000106 (4).png,train,0.6428002450980392,46607.5,cancer
000050 (5).png,train,0.9831035539215687,52497.0,cancer
000040 (5).png,train,0.8920649509803922,51686.5,cancer
000021 (3).png,train,1.0779105392156865,47776.0,cancer
000031 (3).png,train,0.7923560049019608,52535.5,cancer
000121.png,train,0.9370251225490196,53432.5,cancer
ad12.png,train,1.386948529411765,56970.0,cancer
000036 (7).png,train,0.8411917892156863,52696.5,cancer
000041 (7).png,train,0.9468750000000001,47144.5,cancer
000023 (7).png,train,0.6686121323529411,49494.0,cancer
000086 (8).png,train,0.8256587009803923,52964.5,cancer
000022 (10).png,train,0.7648897058823529,44486.5,cancer
000018 (5).png,train,0.9108915441176471,51702.0,cancer
000023 (10).png,train,1.050827205882353,51408.0,cancer
000105.png,train,1.181433823529412,47073.0,cancer
ad22.png,train,1.5198988970588236,49173.5,cancer
000057 (2).png,train,0.7267003676470588,52515.5,cancer
ad20.png,train,1.3158394607843138,49745.5,cancer
000084 (3).png,train,0.9611672794117647,52401.5,cancer
000085 (10).png,train,0.8997089460784313,50009.0,cancer
000067.png,train,0.892922794117647,49992.0,cancer
000063 (5).png,train,0.7707261029411765,49652.0,cancer
000121 (10).png,train,0.8714001225490196,48390.5,cancer
ad21.png,train,1.4414675245098039,47784.0,cancer
ad19.png,train,2.7574142156862744,65025.0,cancer
000077 (6).png,train,0.9173713235294119,52295.5,cancer
000042 (10).png,train,1.142723651960784,56435.5,cancer
000102.png,train,1.132843137254902,48751.5,cancer
000044 (9).png,train,0.8243566176470587,49901.0,cancer
000059 (7).png,train,0.9894914215686277,50456.5,cancer
000087 (4).png,train,0.8890012254901962,47026.5,cancer
000014 (7).png,train,0.6521905637254902,47483.5,cancer
000103 (9).png,train,1.1651654411764707,48254.0,cancer
000084 (2).png,train,0.7038909313725491,52322.5,cancer
000093 (6).png,train,1.112545955882353,50644.5,cancer
000083 (6).png,train,0.9329197303921569,51026.5,cancer
ad18.png,train,1.4647212009803923,60168.0,cancer
000071 (3).png,train,0.9395220588235293,53018.5,cancer
000093 (10).png,train,0.8881587009803922,50512.0,cancer
000092 (10).png,train,1.1183210784313726,47871.5,cancer
000050 (7).png,train,0.7830269607843137,47446.5,cancer
000061.png,train,1.0205575980392156,48903.0,cancer
000054 (5).png,train,0.9541513480392156,53559.0,cancer
000048.png,train,1.2121629901960784,51890.5,cancer
000019 (5).png,train,0.7743259803921568,49448.5,cancer
000087 (8).png,train,1.048376225490196,47391.0,cancer
000068 (3).png,train,0.9946537990196078,47685.5,cancer
000027 (4).png,train,1.0186427696078433,46184.0,cancer
000119 (4).png,train,0.8490196078431373,46223.5,cancer
000044 (10).png,train,0.7103707107843138,51244.5,cancer
000017 (6).png,train,0.6486060049019609,49921.0,cancer
000097 (3).png,train,0.9535232843137256,49819.0,cancer
000104 (10).png,train,0.544485294117647,50949.5,cancer
000013 (4).png,train,0.868014705882353,49117.0,cancer
000035 (8).png,train,0.761596200980392,51292.0,cancer
000063 (3).png,train,0.7906403186274509,49375.0,cancer
000085 (4).png,train,0.7076593137254902,47463.5,cancer
000046 (5).png,train,1.0004901960784314,49537.5,cancer
000099 (7).png,train,0.9566942401960784,50156.5,cancer
ad8.png,train,2.1213848039215684,50203.0,cancer
000013 (8).png,train,1.0181985294117648,48388.5,cancer
000035 (4).png,train,0.545343137254902,47671.0,cancer
000021 (6).png,train,0.9549785539215686,52035.0,cancer
ad9.png,train,1.7248621323529414,50811.5,cancer
000102 (3).png,train,0.7391544117647059,50948.0,cancer
000026 (3).png,train,1.0374846813725491,47147.0,cancer
000102 (2).png,train,0.5399816176470589,45948.5,cancer
000035 (5).png,train,0.7868566176470588,46676.0,cancer
000052 (10).png,train,1.1399356617647058,55589.0,cancer
000055 (2).png,train,0.766390931372549,52115.0,cancer
000009 (3).png,train,0.8560968137254903,46666.5,cancer
000024 (10).png,train,1.0595894607843137,50300.5,cancer
000020 (6).png,train,0.9194852941176471,50061.0,cancer
000118 (4).png,train,1.0066482843137257,45326.0,cancer
000091 (7).png,train,0.7889859068627451,44871.0,cancer
000086 (3).png,train,0.7940257352941176,48437.0,cancer
000119 (10).png,train,0.9304074754901961,51405.0,cancer
000066 (10).png,train,0.6351102941176471,44929.0,cancer
000067 (10).png,train,1.0753216911764705,49915.5,cancer
000080 (6).png,train,1.1885723039215685,46131.5,cancer
000097 (2).png,train,0.6804074754901961,51902.0,cancer
000068 (9).png,train,0.7104779411764706,44793.5,cancer
000119 (5).png,train,0.8711703431372547,48688.5,cancer
16 - Copy.png,train,2.128890931372549,48759.0,normal
n8 - Copy.jpg,train,2.2037683823529415,31512.0,normal
21 - Copy.png,train,2.4166207107843136,49683.5,normal
7 - Copy - Copy.png,train,2.352389705882353,55233.0,normal
4 (2) - Copy.png,train,2.2559742647058822,51149.5,normal
3 - Copy (2).png,train,1.5272671568627452,39691.0,normal
5 - Copy.png,train,1.6761029411764705,39238.0,normal
2 - Copy (3).png,train,1.7014859068627448,24338.0,normal
3 (2) - Copy.png,train,1.4591911764705885,39690.0,normal
2 - Copy - Copy.png,train,1.7034773284313725,24353.0,normal
8 - Copy.png,train,3.223422181372549,58359.0,normal
4 - Copy (2).png,train,2.304656862745098,50308.5,normal
21 - Copy (2).png,train,2.4166207107843136,49683.5,normal
6 (2).png,train,2.205759803921568,31514.0,normal
5 - Copy (3).png,train,1.6761029411764705,39238.0,normal
7 - Copy (2) - Copy.png,train,2.352389705882353,55233.0,normal
20 - Copy (3).png,train,1.6555759803921566,55241.0,normal
n9.jpg,train,1.2980545343137253,44772.0,normal
20 - Copy (2).png,train,1.8693627450980392,45629.5,normal
5 - Copy (2).png,train,1.6761029411764705,39238.0,normal
6 - Copy - Copy.png,train,2.7607536764705887,26740.5,normal
4 - Copy (3).png,train,2.2559742647058822,51149.5,normal
7 (2).png,train,2.423529411764706,38607.0,normal
16 - Copy (2) - Copy.png,train,1.4144148284313727,61436.5,normal
n8.jpg,train,2.2037683823529415,31512.0,normal
2 (2) - Copy.png,train,2.433164828431373,32092.0,normal
2 - Copy (2).png,train,1.7034773284313725,24353.0,normal
8.png,train,2.986106004901961,58346.5,normal
5 - Copy (2) - Copy.png,train,1.6761029411764705,39238.0,normal
3 - Copy (3).png,train,1.4591911764705885,39690.0,normal
3 - Copy - Copy.png,train,1.5272671568627452,39691.0,normal
13 - Copy.png,train,2.6717677696078432,55146.5,normal
5 (2) - Copy.png,train,1.6761029411764705,39238.0,normal
20 (2) - Copy.png,train,1.6555759803921566,55241.0,normal
18 - Copy (2) - Copy.png,train,1.8454350490196079,56286.5,normal
5 - Copy - Copy.png,train,1.6761029411764705,39238.0,normal
7 - Copy.png,train,2.352389705882353,55233.0,normal
8 - Copy (2).png,train,3.223422181372549,58359.0,normal
16 (2).png,train,2.0528186274509803,48809.0,normal
7 (2) - Copy.png,train,2.423529411764706,38607.0,normal
n8 (2) - Copy.jpg,train,2.2037683823529415,31512.0,normal
5 (2).png,train,1.6761029411764705,39238.0,normal
3 - Copy (2) - Copy.png,train,1.5272671568627452,39691.0,normal
6 - Copy (3).png,train,2.205759803921568,31514.0,normal
n7 (2) - Copy.png,train,3.6966299019607844,65025.0,normal
17.png,train,2.6488511029411765,53875.5,normal
7 - Copy (2).png,train,2.352389705882353,55233.0,normal
20 (2).png,train,1.6555759803921566,55241.0,normal
8 (2) - Copy.png,train,3.029457720588235,41683.0,normal
10 - Copy (2) - Copy.png,train,1.8394607843137254,44880.5,normal
n6 (2).jpg,train,1.1581648284313726,35466.0,normal
19 - Copy - Copy.png,train,1.7979626225490195,60964.5,normal
16.png,train,1.8457414215686268,48759.0,normal
19 - Copy.png,train,1.7979626225490195,60964.5,normal
n7 - Copy.png,train,3.6966299019607844,65025.0,normal
20 - Copy (2) - Copy.png,train,1.8693627450980392,45629.5,normal
12.png,train,2.2572763480392157,51092.5,normal
4 - Copy - Copy.png,train,2.304656862745098,50308.5,normal
n7 (2).png,train,3.6966299019607844,65025.0,normal
7 - Copy (3).png,train,2.423529411764706,38607.0,normal
n6 (2) - Copy.jpg,train,1.1581648284313726,35466.0,normal
13.png,train,2.6262408088235296,55262.5,normal
6 - Copy (2).png,train,2.7607536764705887,26740.5,normal
6 (2) - Copy.png,train,2.205759803921568,31514.0,normal
2 - Copy.png,train,1.7034773284313725,24353.0,normal
11.png,train,1.7972732843137256,40490.5,normal
8 - Copy (3).png,train,2.986106004901961,58346.5,normal
n9 (2) - Copy.jpg,train,1.2980545343137253,44772.0,normal
17 (2).png,train,2.6437653186274503,53874.5,normal
18 - Copy - Copy.png,train,1.8388174019607844,56287.5,normal
10.png,train,1.7275122549019606,44858.5,normal
11 - Copy.png,train,1.824234068627451,55598.0,normal
4 (2).png,train,2.2559742647058822,51149.5,normal
12 - Copy (2) - Copy.png,train,2.396875,54378.5,normal
17 (2) - Copy.png,train,2.6437653186274503,53874.5,normal
12 (2).png,train,2.505193014705883,51128.0,normal
8 - Copy - Copy.png,train,3.223422181372549,58359.0,normal
18 - Copy (2).png,train,1.8454350490196079,56286.5,normal
19 - Copy (3).png,train,1.7765778186274512,60964.5,normal
11 - Copy (3).png,train,1.7972732843137256,40490.5,normal
6 - Copy (2) - Copy.png,train,2.7607536764705887,26740.5,normal
10 - Copy (2).png,train,1.8394607843137254,44880.5,normal
20.png,train,1.6555759803921566,55241.0,normal
11 - Copy - Copy.png,train,1.824234068627451,55598.0,normal
8 (2).png,train,3.029457720588235,41683.0,normal
12 - Copy.png,train,2.4367800245098037,51131.0,normal
10 (2) - Copy.png,train,1.7515931372549018,44850.5,normal
20 - Copy - Copy.png,train,1.867800245098039,45639.0,normal
16 - Copy (3).png,train,1.8457414215686268,48759.0,normal
18 (2) - Copy.png,train,2.3884497549019605,43524.5,normal
17 - Copy (2).png,train,2.7637101715686274,62562.0,normal
4 - Copy (2) - Copy.png,train,2.304656862745098,50308.5,normal
17 - Copy (3).png,train,2.6488511029411765,53875.5,normal
16 - Copy (2).png,train,1.4144148284313727,61436.5,normal
n9 - Copy.jpg,train,1.2980545343137253,44772.0,normal
19 (2) - Copy.png,train,1.8260876225490197,60964.5,normal
17 - Copy.png,train,2.909298406862746,53898.5,normal
20 - Copy.png,train,1.867800245098039,45639.0,normal
11 (2) - Copy.png,train,1.803982843137255,40490.5,normal
4 - Copy.png,train,2.304656862745098,50308.5,normal
10 - Copy - Copy.png,train,1.8329963235294118,44936.5,normal
13 (2).png,train,2.2050398284313726,63897.0,normal
18.png,train,1.8413909313725492,56287.5,normal
10 - Copy (3).png,train,1.7275122549019606,44858.5,normal
21 - Copy - Copy.png,train,2.4166207107843136,49683.5,normal
11 - Copy (2).png,train,1.878094362745098,55589.0,normal
19 - Copy (2).png,train,2.0322610294117647,64752.5,normal
17 - Copy (2) - Copy.png,train,2.7637101715686274,62562.0,normal
16 (2) - Copy.png,train,2.0528186274509803,48809.0,normal
19.png,train,1.7765778186274512,60964.5,normal
18 - Copy (3).png,train,1.8413909313725492,56287.5,normal
13 - Copy (2).png,train,2.215808823529412,48180.5,normal
n6.jpg,train,1.1581648284313726,35466.0,normal
18 (2).png,train,2.3884497549019605,43524.5,normal
11 - Copy (2) - Copy.png,train,1.878094362745098,55589.0,normal
4.png,train,2.2559742647058822,51149.5,normal
12 - Copy (3).png,train,2.2572763480392157,51092.5,normal
5.png,train,1.6761029411764705,39238.0,normal
n7.png,train,3.6966299019607844,65025.0,normal
13 - Copy - Copy.png,train,2.6717677696078432,55146.5,normal
2 (2).png,train,2.433164828431373,32092.0,normal
7.png,train,2.423529411764706,38607.0,normal
19 - Copy (2) - Copy.png,train,2.0322610294117647,64752.5,normal
11 (2).png,train,1.803982843137255,40490.5,normal
3 - Copy.png,train,1.5272671568627452,39691.0,normal
10 - Copy.png,train,1.8329963235294118,44936.5,normal
2 - Copy (2) - Copy.png,train,1.7034773284313725,24353.0,normal
6.png,train,2.205759803921568,31514.0,normal
16 - Copy - Copy.png,train,2.128890931372549,48759.0,normal
n8 (2).jpg,train,2.2037683823529415,31512.0,normal
13 (2) - Copy.png,train,2.2050398284313726,63897.0,normal
6 - Copy.png,train,2.7607536764705887,26740.5,normal
3 (2).png,train,1.4591911764705885,39690.0,normal
2.png,train,1.7014859068627448,24338.0,normal
8 - Copy (2) - Copy.png,train,3.223422181372549,58359.0,normal
10 (2).png,train,1.7515931372549018,44850.5,normal
12 (2) - Copy.png,train,2.505193014705883,51128.0,normal
13 - Copy (2) - Copy.png,train,2.215808823529412,48180.5,normal
3.png,train,1.4591911764705885,39690.0,normal
n9 (2).jpg,train,1.2980545343137253,44772.0,normal
12 - Copy - Copy.png,train,2.4367800245098037,51131.0,normal
19 (2).png,train,1.8260876225490197,60964.5,normal
21 - Copy (2) - Copy.png,train,2.4166207107843136,49683.5,normal
18 - Copy.png,train,1.8388174019607844,56287.5,normal
n6 - Copy.jpg,train,1.1581648284313726,35466.0,normal
12 - Copy (2).png,train,2.396875,54378.5,normal
17 - Copy - Copy.png,train,2.909298406862746,53898.5,normal
13 - Copy (3).png,train,2.6262408088235296,55262.5,normal
000032.png,train,1.0191176470588235,47330.0,cancer
000026.png,train,0.9780484068627452,51522.5,cancer
000027.png,train,0.7427083333333332,53428.5,cancer
000058 (3).png,train,0.5175551470588234,52425.5,cancer
000066 (2).png,train,1.0164522058823529,50053.5,cancer
l6.png,train,1.3388020833333334,30783.0,cancer
000093 (3).png,train,0.3036151960784314,48082.0,cancer
000098 (4).png,train,0.3147058823529411,47730.5,cancer
l4.png,train,1.7757199754901962,31769.5,cancer
000040 (2).png,train,0.36087622549019605,53909.5,cancer
000031.png,train,0.8557751225490197,48727.5,cancer
000033 (3).png,train,0.35994178921568626,48858.0,cancer
000150.png,train,0.9889552696078432,49332.0,cancer
l5.png,train,1.8891697303921569,48089.5,cancer
000041 (3).png,train,0.7502604166666667,55109.0,cancer
000020 (4).png,train,0.3841299019607844,50248.0,cancer
l1.png,train,1.4540594362745098,42111.0,cancer
000154.png,train,0.8994025735294118,50215.5,cancer
000023 (2).png,train,0.8017463235294118,50750.0,cancer
000021.png,train,1.1565410539215686,53074.0,cancer
000106 (2).png,train,0.8393688725490196,50151.0,cancer
000169.png,train,0.3469822303921569,46653.0,cancer
l2.png,train,1.125750612745098,48942.5,cancer
000143.png,train,0.7754289215686275,53954.5,cancer
000076 (3).png,train,0.4473651960784314,50978.5,cancer
000039 (4).png,train,0.2852634803921569,50689.0,cancer
000059 (3).png,train,0.3592524509803922,55284.0,cancer
l3.png,train,1.5907169117647058,32045.5,cancer
000016 (4).png,train,0.642233455882353,53459.0,cancer
000031 (2).png,train,0.7558670343137256,45845.5,cancer
000043 (2).png,train,0.3787990196078432,46903.5,cancer
000051.png,train,1.3224417892156866,52975.5,cancer
000045.png,train,1.1210784313725493,50220.0,cancer
000020 (3).png,train,0.4533547794117648,55488.5,cancer
000104 (2).png,train,1.0097120098039216,49888.5,cancer
di1.png,train,1.5667279411764703,42070.5,cancer
000016 (3).png,train,0.7175551470588235,56912.5,cancer
000046.png,train,1.0379442401960783,50283.5,cancer
000059 (4).png,train,0.3485294117647059,53272.5,cancer
000039 (3).png,train,0.2892922794117647,53678.0,cancer
000065 (2).png,train,0.35928308823529415,43732.0,cancer
000084.png,train,0.9567248774509804,46820.5,cancer
000076 (4).png,train,0.45791973039215683,53956.0,cancer
000133.png,train,1.1714920343137256,53220.0,cancer
000093 (4).png,train,0.2607230392156863,49694.0,cancer
000137.png,train,0.885952818627451,52824.0,cancer
000080.png,train,0.7847732843137255,51961.0,cancer
000057.png,train,0.8807751225490196,48979.0,cancer
000058 (4).png,train,0.5306678921568627,53314.0,cancer
000095.png,train,0.8090686274509803,48581.0,cancer
000081.png,train,0.9495710784313727,47904.5,cancer
000041 (4).png,train,0.6736519607843137,51543.0,cancer
000097.png,train,0.8416360294117646,44730.0,cancer
000068.png,train,0.9714460784313725,46249.5,cancer
000033 (4).png,train,0.35211397058823535,50664.0,cancer
000042 (2).png,train,0.9962775735294116,48910.5,cancer
000069.png,train,0.947748161764706,47936.0,cancer
000041.png,train,0.9409007352941177,48773.0,cancer
000055.png,train,0.8871629901960785,46630.0,cancer
000105 (2).png,train,0.9104626225490198,51632.0,cancer
000098 (3).png,train,0.31721813725490194,51793.5,cancer
000056 (3).png,train,0.6169577205882353,51627.5,cancer
000104.png,train,1.0480698529411763,43314.0,cancer
000009 (4).png,train,0.3272365196078431,53489.5,cancer
000019 (4).png,train,0.5055453431372549,55250.5,cancer
000105.png,train,0.9652113970588233,49027.5,cancer
000047 (2).png,train,0.4009344362745098,52989.5,cancer
000071 (2).png,train,0.8430300245098039,42568.0,cancer
000094 (3).png,train,0.28442095588235294,52080.0,cancer
000062 (4).png,train,0.2604166666666667,46104.0,cancer
000066.png,train,0.9077665441176472,51551.0,cancer
000106.png,train,0.9244485294117647,41064.5,cancer
000095 (2).png,train,1.1231004901960784,49155.5,cancer
000095 (3).png,train,0.6307598039215686,50443.5,cancer
000089.png,train,0.9928462009803921,48284.0,cancer
000062.png,train,1.135845588235294,48684.5,cancer
000003 (3).png,train,0.30785845588235283,52564.0,cancer
000077.png,train,1.0529718137254902,48985.0,cancer
000063.png,train,0.8859374999999999,46225.0,cancer
000094 (2).png,train,1.0143688725490196,45824.0,cancer
000084 (2).png,train,1.0248927696078434,53452.0,cancer
000057 (3).png,train,0.31416973039215695,53791.0,cancer
000055 (4).png,train,0.32391237745098045,53812.5,cancer
000034 (2).png,train,1.018734681372549,48955.0,cancer
000060.png,train,0.6987438725490196,50574.0,cancer
000024 (2).png,train,0.338235294117647,43895.0,cancer
000078 (3).png,train,0.7162377450980393,50179.0,cancer
000068 (3).png,train,0.5360600490196079,52427.5,cancer
000173.png,train,1.4214460784313727,53266.0,cancer
000003 (4).png,train,0.3079044117647059,51448.0,cancer
000062 (2).png,train,1.1443933823529413,54514.5,cancer
000072 (2).png,train,1.2796721813725491,49076.5,cancer
000172.png,train,1.2600337009803921,50362.0,cancer
000095 (4).png,train,0.5190104166666668,48889.0,cancer
000068 (4).png,train,0.5560968137254902,49597.0,cancer
000078 (4).png,train,0.6793811274509804,45819.0,cancer
000055 (3).png,train,0.32539828431372547,51090.0,cancer
000010.png,train,0.9701286764705883,47725.5,cancer
000159.png,train,0.9291513480392157,45991.0,cancer
000026 (2).png,train,0.9650428921568629,45751.5,cancer
000057 (4).png,train,0.31138174019607845,52441.0,cancer
000149.png,train,1.0294117647058822,48224.5,cancer
000015.png,train,0.7744332107843139,50753.5,cancer
000018 (2).png,train,0.7761642156862745,50049.5,cancer
000019 (3).png,train,0.47927389705882356,53573.5,cancer
000009 (3).png,train,0.349142156862745,50795.5,cancer
000056 (4).png,train,0.6485140931372549,53363.0,cancer
000027 (2).png,train,0.8055912990196079,53761.0,cancer
000073 (2).png,train,1.0218137254901962,50257.0,cancer
000002.png,train,0.7522365196078432,50641.5,cancer
000063 (2).png,train,1.0011795343137255,50418.5,cancer
000062 (3).png,train,0.32886029411764706,53465.5,cancer
000097 (2).png,train,0.7658088235294117,49010.5,cancer
000017.png,train,1.0970894607843138,46770.5,cancer
000094 (4).png,train,0.2758731617647059,47470.0,cancer
